<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.29	18:20:00	1.11089	1.11097	1.10980	1.11047	1352	0	0
2022.03.29	18:30:00	1.11049	1.11129	1.11036	1.11076	1174	0	0
2022.03.29	18:40:00	1.11079	1.11172	1.11050	1.11138	956	0	0
2022.03.29	18:50:00	1.11138	1.11164	1.11045	1.11066	935	0	0
2022.03.29	19:00:00	1.11067	1.11068	1.10955	1.10964	1176	0	0
2022.03.29	19:10:00	1.10964	1.10973	1.10908	1.10933	747	0	0
2022.03.29	19:20:00	1.10933	1.10936	1.10862	1.10862	597	0	0
2022.03.29	19:30:00	1.10862	1.10908	1.10825	1.10897	772	0	0
2022.03.29	19:40:00	1.10897	1.10905	1.10833	1.10838	689	0	0
2022.03.29	19:50:00	1.10839	1.10863	1.10780	1.10802	607	0	0
2022.03.29	20:00:00	1.10802	1.10815	1.10752	1.10797	914	0	0
2022.03.29	20:10:00	1.10799	1.10829	1.10775	1.10790	662	0	0
2022.03.29	20:20:00	1.10790	1.10815	1.10764	1.10786	522	0	0
2022.03.29	20:30:00	1.10786	1.10799	1.10716	1.10721	654	0	0
2022.03.29	20:40:00	1.10721	1.10776	1.10721	1.10757	427	0	0
2022.03.29	20:50:00	1.10757	1.10795	1.10752	1.10775	466	0	0
2022.03.29	21:00:00	1.10775	1.10816	1.10751	1.10802	593	0	0
2022.03.29	21:10:00	1.10803	1.10803	1.10758	1.10765	550	0	0
2022.03.29	21:20:00	1.10765	1.10773	1.10733	1.10760	422	0	0
2022.03.29	21:30:00	1.10761	1.10851	1.10761	1.10837	574	0	0
2022.03.29	21:40:00	1.10837	1.10866	1.10824	1.10853	730	0	0
2022.03.29	21:50:00	1.10852	1.10908	1.10847	1.10891	714	0	0
2022.03.29	22:00:00	1.10890	1.10918	1.10865	1.10890	699	0	0
2022.03.29	22:10:00	1.10891	1.10918	1.10859	1.10899	550	0	0
2022.03.29	22:20:00	1.10899	1.10945	1.10878	1.10918	566	0	0
2022.03.29	22:30:00	1.10915	1.10921	1.10834	1.10848	544	0	0
2022.03.29	22:40:00	1.10849	1.10867	1.10841	1.10850	391	0	0
2022.03.29	22:50:00	1.10851	1.10885	1.10849	1.10885	579	0	0
2022.03.29	23:00:00	1.10885	1.10885	1.10865	1.10868	219	0	0
2022.03.29	23:10:00	1.10869	1.10872	1.10842	1.10848	144	0	5
2022.03.29	23:20:00	1.10850	1.10875	1.10835	1.10872	172	0	5
2022.03.29	23:30:00	1.10872	1.10874	1.10850	1.10865	117	0	5
2022.03.29	23:40:00	1.10866	1.10874	1.10851	1.10869	84	0	7
2022.03.29	23:50:00	1.10866	1.10879	1.10828	1.10858	134	0	7
2022.03.30	00:00:00	1.10851	1.10861	1.10798	1.10854	76	0	24
2022.03.30	00:10:00	1.10854	1.10854	1.10792	1.10816	68	0	30
2022.03.30	00:20:00	1.10811	1.10849	1.10806	1.10819	109	0	29
2022.03.30	00:30:00	1.10814	1.10853	1.10811	1.10849	597	0	24
2022.03.30	00:40:00	1.10849	1.10880	1.10841	1.10863	100	0	21
2022.03.30	00:50:00	1.10860	1.10885	1.10847	1.10859	118	0	25
2022.03.30	01:00:00	1.10856	1.10883	1.10855	1.10881	138	0	14
2022.03.30	01:10:00	1.10881	1.10915	1.10864	1.10912	141	0	7
2022.03.30	01:20:00	1.10912	1.10985	1.10909	1.10947	448	0	7
2022.03.30	01:30:00	1.10946	1.10963	1.10923	1.10957	252	0	7
2022.03.30	01:40:00	1.10956	1.10966	1.10921	1.10923	246	0	7
2022.03.30	01:50:00	1.10922	1.10936	1.10912	1.10915	121	0	7
2022.03.30	02:00:00	1.10916	1.10941	1.10916	1.10922	192	0	0
2022.03.30	02:10:00	1.10922	1.10944	1.10917	1.10930	173	0	0
2022.03.30	02:20:00	1.10930	1.10943	1.10922	1.10933	122	0	0
2022.03.30	02:30:00	1.10933	1.10947	1.10915	1.10923	212	0	0
2022.03.30	02:40:00	1.10923	1.10932	1.10897	1.10923	335	0	0
2022.03.30	02:50:00	1.10924	1.10938	1.10904	1.10907	317	0	0
2022.03.30	03:00:00	1.10909	1.10982	1.10883	1.10928	1100	0	0
2022.03.30	03:10:00	1.10928	1.10965	1.10910	1.10923	929	0	0
2022.03.30	03:20:00	1.10925	1.10933	1.10885	1.10915	698	0	0
2022.03.30	03:30:00	1.10913	1.10941	1.10883	1.10891	751	0	0
2022.03.30	03:40:00	1.10906	1.10924	1.10878	1.10886	626	0	0
2022.03.30	03:50:00	1.10886	1.10980	1.10881	1.10974	1271	0	0
2022.03.30	04:00:00	1.10973	1.11034	1.10970	1.10995	1189	0	0
2022.03.30	04:10:00	1.10991	1.11103	1.10991	1.11063	1408	0	0
2022.03.30	04:20:00	1.11068	1.11082	1.11028	1.11030	1413	0	0
2022.03.30	04:30:00	1.11030	1.11078	1.11010	1.11031	908	0	0
2022.03.30	04:40:00	1.11032	1.11059	1.11015	1.11040	899	0	0
2022.03.30	04:50:00	1.11040	1.11061	1.10996	1.11042	593	0	0
2022.03.30	05:00:00	1.11042	1.11053	1.11010	1.11041	565	0	0
2022.03.30	05:10:00	1.11042	1.11070	1.11040	1.11066	489	0	0
2022.03.30	05:20:00	1.11065	1.11093	1.11053	1.11082	853	0	0
2022.03.30	05:30:00	1.11081	1.11099	1.11054	1.11085	870	0	0
2022.03.30	05:40:00	1.11085	1.11141	1.11081	1.11137	836	0	0
2022.03.30	05:50:00	1.11136	1.11163	1.11107	1.11126	555	0	0
2022.03.30	06:00:00	1.11126	1.11133	1.11091	1.11130	571	0	0
2022.03.30	06:10:00	1.11129	1.11210	1.11123	1.11195	1146	0	0
2022.03.30	06:20:00	1.11195	1.11203	1.11151	1.11157	786	0	0
2022.03.30	06:30:00	1.11157	1.11161	1.11118	1.11132	487	0	0
2022.03.30	06:40:00	1.11131	1.11146	1.11093	1.11102	670	0	0
2022.03.30	06:50:00	1.11102	1.11169	1.11102	1.11152	527	0	0
2022.03.30	07:00:00	1.11159	1.11183	1.11152	1.11172	701	0	0
2022.03.30	07:10:00	1.11171	1.11214	1.11161	1.11208	611	0	0
2022.03.30	07:20:00	1.11207	1.11211	1.11188	1.11206	369	0	0
2022.03.30	07:30:00	1.11206	1.11207	1.11148	1.11157	415	0	0
2022.03.30	07:40:00	1.11156	1.11158	1.11096	1.11125	620	0	0
2022.03.30	07:50:00	1.11126	1.11140	1.11100	1.11109	365	0	0
2022.03.30	08:00:00	1.11108	1.11119	1.11092	1.11108	327	0	0
2022.03.30	08:10:00	1.11108	1.11113	1.11087	1.11088	326	0	0
2022.03.30	08:20:00	1.11088	1.11113	1.11086	1.11108	218	0	0
2022.03.30	08:30:00	1.11108	1.11108	1.11077	1.11078	428	0	0
2022.03.30	08:40:00	1.11078	1.11103	1.11078	1.11086	345	0	0
2022.03.30	08:50:00	1.11086	1.11133	1.11078	1.11129	563	0	0
2022.03.30	09:00:00	1.11129	1.11141	1.11071	1.11098	965	0	0
2022.03.30	09:10:00	1.11098	1.11169	1.11085	1.11169	1089	0	0
2022.03.30	09:20:00	1.11168	1.11201	1.11147	1.11160	1034	0	0
2022.03.30	09:30:00	1.11161	1.11211	1.11154	1.11191	896	0	0
2022.03.30	09:40:00	1.11191	1.11191	1.11076	1.11084	921	0	0
2022.03.30	09:50:00	1.11085	1.11125	1.11056	1.11122	1080	0	0
2022.03.30	10:00:00	1.11121	1.11309	1.11121	1.11306	2159	0	0
2022.03.30	10:10:00	1.11307	1.11349	1.11230	1.11245	1722	0	0
2022.03.30	10:20:00	1.11245	1.11245	1.11157	1.11195	1547	0	0
2022.03.30	10:30:00	1.11197	1.11307	1.11155	1.11280	1427	0	0
2022.03.30	10:40:00	1.11282	1.11298	1.11243	1.11243	1169	0	0
2022.03.30	10:50:00	1.11243	1.11300	1.11233	1.11281	977	0	0
2022.03.30	11:00:00	1.11291	1.11332	1.11145	1.11295	1601	0	0
2022.03.30	11:10:00	1.11292	1.11295	1.11216	1.11244	1280	0	0
2022.03.30	11:20:00	1.11244	1.11302	1.11213	1.11231	1223	0	0
2022.03.30	11:30:00	1.11231	1.11454	1.11199	1.11402	1242	0	0
2022.03.30	11:40:00	1.11402	1.11457	1.11313	1.11445	1684	0	0
2022.03.30	11:50:00	1.11444	1.11564	1.11442	1.11564	1475	0	0
2022.03.30	12:00:00	1.11563	1.11564	1.11476	1.11528	1062	0	0
2022.03.30	12:10:00	1.11527	1.11616	1.11494	1.11595	1103	0	0
2022.03.30	12:20:00	1.11597	1.11607	1.11543	1.11572	1042	0	0
2022.03.30	12:30:00	1.11572	1.11574	1.11514	1.11520	489	0	0
2022.03.30	12:40:00	1.11520	1.11521	1.11458	1.11473	587	0	0
2022.03.30	12:50:00	1.11472	1.11506	1.11433	1.11464	808	0	0
2022.03.30	13:00:00	1.11464	1.11465	1.11213	1.11303	1994	0	0
2022.03.30	13:10:00	1.11301	1.11351	1.11270	1.11287	1122	0	0
2022.03.30	13:20:00	1.11287	1.11324	1.11260	1.11301	823	0	0
2022.03.30	13:30:00	1.11303	1.11307	1.11188	1.11227	804	0	0
2022.03.30	13:40:00	1.11227	1.11259	1.11163	1.11253	848	0	0
2022.03.30	13:50:00	1.11253	1.11299	1.11250	1.11292	743	0	0
2022.03.30	14:00:00	1.11292	1.11337	1.11255	1.11336	870	0	0
2022.03.30	14:10:00	1.11335	1.11370	1.11316	1.11361	726	0	0
2022.03.30	14:20:00	1.11361	1.11421	1.11336	1.11391	632	0	0
2022.03.30	14:30:00	1.11393	1.11427	1.11348	1.11398	701	0	0
2022.03.30	14:40:00	1.11398	1.11477	1.11396	1.11424	906	0	0
2022.03.30	14:50:00	1.11424	1.11443	1.11364	1.11387	894	0	0
2022.03.30	15:00:00	1.11388	1.11404	1.11310	1.11313	1009	0	0
2022.03.30	15:10:00	1.11313	1.11380	1.11245	1.11254	1536	0	0
2022.03.30	15:20:00	1.11259	1.11291	1.11115	1.11160	1305	0	0
2022.03.30	15:30:00	1.11160	1.11281	1.11156	1.11276	1418	0	0
2022.03.30	15:40:00	1.11276	1.11301	1.11182	1.11200	1045	0	0
2022.03.30	15:50:00	1.11200	1.11299	1.11196	1.11249	1123	0	0
2022.03.30	16:00:00	1.11249	1.11294	1.11220	1.11263	1013	0	0
2022.03.30	16:10:00	1.11265	1.11323	1.11195	1.11316	1151	0	0
2022.03.30	16:20:00	1.11312	1.11455	1.11311	1.11426	1592	0	0
2022.03.30	16:30:00	1.11426	1.11512	1.11390	1.11431	1775	0	0
2022.03.30	16:40:00	1.11431	1.11564	1.11431	1.11526	1417	0	0
2022.03.30	16:50:00	1.11526	1.11655	1.11493	1.11640	1605	0	0
2022.03.30	17:00:00	1.11640	1.11651	1.11547	1.11556	1424	0	0
2022.03.30	17:10:00	1.11557	1.11569	1.11505	1.11559	941	0	0
2022.03.30	17:20:00	1.11560	1.11631	1.11550	1.11631	1252	0	0
2022.03.30	17:30:00	1.11630	1.11696	1.11614	1.11645	1280	0	0
2022.03.30	17:40:00	1.11644	1.11650	1.11577	1.11607	980	0	0
2022.03.30	17:50:00	1.11608	1.11710	1.11588	1.11625	1837	0	0
2022.03.30	18:00:00	1.11624	1.11680	1.11590	1.11621	1496	0	0
2022.03.30	18:10:00	1.11622	1.11635	1.11558	1.11618	1096	0	0
2022.03.30	18:20:00	1.11613	1.11649	1.11592	1.11634	995	0	0
2022.03.30	18:30:00	1.11634	1.11687	1.11614	1.11672	835	0	0
2022.03.30	18:40:00	1.11671	1.11671	1.11618	1.11646	674	0	0
2022.03.30	18:50:00	1.11646	1.11681	1.11619	1.11631	798	0	0
2022.03.30	19:00:00	1.11629	1.11655	1.11567	1.11588	671	0	0
2022.03.30	19:10:00	1.11589	1.11589	1.11550	1.11572	503	0	0
2022.03.30	19:20:00	1.11573	1.11603	1.11562	1.11565	516	0	0
2022.03.30	19:30:00	1.11567	1.11580	1.11525	1.11533	452	0	0
2022.03.30	19:40:00	1.11534	1.11575	1.11522	1.11571	523	0	0
2022.03.30	19:50:00	1.11570	1.11595	1.11548	1.11573	430	0	0
2022.03.30	20:00:00	1.11573	1.11574	1.11513	1.11533	518	0	0
2022.03.30	20:10:00	1.11530	1.11530	1.11502	1.11515	296	0	0
2022.03.30	20:20:00	1.11514	1.11531	1.11498	1.11520	252	0	0
2022.03.30	20:30:00	1.11520	1.11552	1.11514	1.11524	384	0	0
2022.03.30	20:40:00	1.11524	1.11536	1.11499	1.11500	369	0	0
2022.03.30	20:50:00	1.11501	1.11514	1.11485	1.11485	417	0	0
2022.03.30	21:00:00	1.11484	1.11561	1.11478	1.11539	449	0	0
2022.03.30	21:10:00	1.11539	1.11540	1.11507	1.11525	397	0	0
2022.03.30	21:20:00	1.11525	1.11546	1.11513	1.11534	288	0	0
2022.03.30	21:30:00	1.11534	1.11576	1.11534	1.11559	344	0	0
2022.03.30	21:40:00	1.11559	1.11574	1.11540	1.11566	351	0	0
2022.03.30	21:50:00	1.11567	1.11626	1.11565	1.11611	577	0	0
2022.03.30	22:00:00	1.11612	1.11629	1.11587	1.11589	508	0	0
2022.03.30	22:10:00	1.11590	1.11599	1.11571	1.11581	388	0	0
2022.03.30	22:20:00	1.11577	1.11581	1.11536	1.11543	385	0	0
2022.03.30	22:30:00	1.11543	1.11556	1.11519	1.11535	381	0	0
2022.03.30	22:40:00	1.11534	1.11556	1.11529	1.11545	344	0	0
2022.03.30	22:50:00	1.11545	1.11545	1.11515	1.11521	556	0	0
2022.03.30	23:00:00	1.11520	1.11559	1.11518	1.11558	282	0	0
2022.03.30	23:10:00	1.11558	1.11601	1.11552	1.11589	233	0	4
2022.03.30	23:20:00	1.11586	1.11600	1.11580	1.11598	158	0	5
2022.03.30	23:30:00	1.11598	1.11598	1.11579	1.11587	106	0	5
2022.03.30	23:40:00	1.11590	1.11591	1.11570	1.11580	97	0	7
2022.03.30	23:50:00	1.11582	1.11598	1.11573	1.11575	135	0	7
2022.03.31	00:00:00	1.11579	1.11579	1.11542	1.11561	66	0	15
2022.03.31	00:10:00	1.11565	1.11582	1.11556	1.11565	51	0	24
2022.03.31	00:20:00	1.11569	1.11587	1.11551	1.11584	79	0	25
2022.03.31	00:30:00	1.11585	1.11602	1.11580	1.11592	77	0	14
2022.03.31	00:40:00	1.11591	1.11599	1.11555	1.11574	90	0	12
2022.03.31	00:50:00	1.11574	1.11579	1.11555	1.11572	98	0	20
2022.03.31	01:00:00	1.11563	1.11579	1.11554	1.11567	122	0	12
2022.03.31	01:10:00	1.11567	1.11610	1.11559	1.11607	169	0	11
2022.03.31	01:20:00	1.11603	1.11640	1.11599	1.11605	257	0	7
2022.03.31	01:30:00	1.11608	1.11611	1.11590	1.11595	113	0	7
2022.03.31	01:40:00	1.11594	1.11603	1.11589	1.11597	71	0	7
2022.03.31	01:50:00	1.11597	1.11604	1.11576	1.11583	113	0	7
2022.03.31	02:00:00	1.11583	1.11589	1.11578	1.11588	145	0	0
2022.03.31	02:10:00	1.11588	1.11602	1.11580	1.11589	130	0	0
2022.03.31	02:20:00	1.11592	1.11606	1.11588	1.11595	202	0	0
2022.03.31	02:30:00	1.11595	1.11619	1.11581	1.11597	342	0	0
2022.03.31	02:40:00	1.11597	1.11606	1.11578	1.11596	386	0	0
2022.03.31	02:50:00	1.11596	1.11614	1.11574	1.11609	243	0	0
2022.03.31	03:00:00	1.11606	1.11671	1.11595	1.11652	683	0	0
2022.03.31	03:10:00	1.11651	1.11669	1.11586	1.11591	1060	0	0
2022.03.31	03:20:00	1.11587	1.11611	1.11560	1.11592	816	0	0
2022.03.31	03:30:00	1.11595	1.11671	1.11590	1.11670	930	0	0
2022.03.31	03:40:00	1.11670	1.11730	1.11650	1.11728	1220	0	0
2022.03.31	03:50:00	1.11725	1.11752	1.11655	1.11740	1502	0	0
2022.03.31	04:00:00	1.11744	1.11785	1.11727	1.11750	883	0	0
2022.03.31	04:10:00	1.11751	1.11779	1.11744	1.11775	607	0	0
2022.03.31	04:20:00	1.11775	1.11848	1.11765	1.11823	712	0	0
2022.03.31	04:30:00	1.11823	1.11824	1.11713	1.11723	638	0	0
2022.03.31	04:40:00	1.11722	1.11762	1.11722	1.11735	401	0	0
2022.03.31	04:50:00	1.11739	1.11805	1.11738	1.11764	460	0	0
2022.03.31	05:00:00	1.11762	1.11764	1.11703	1.11739	489	0	0
2022.03.31	05:10:00	1.11739	1.11745	1.11716	1.11725	338	0	0
2022.03.31	05:20:00	1.11726	1.11738	1.11713	1.11715	262	0	0
2022.03.31	05:30:00	1.11715	1.11740	1.11690	1.11714	474	0	0
2022.03.31	05:40:00	1.11713	1.11713	1.11687	1.11695	362	0	0
2022.03.31	05:50:00	1.11695	1.11699	1.11663	1.11667	417	0	0
2022.03.31	06:00:00	1.11666	1.11686	1.11654	1.11686	314	0	0
2022.03.31	06:10:00	1.11674	1.11682	1.11663	1.11675	291	0	0
2022.03.31	06:20:00	1.11675	1.11695	1.11654	1.11689	338	0	0
2022.03.31	06:30:00	1.11688	1.11698	1.11630	1.11641	560	0	0
2022.03.31	06:40:00	1.11642	1.11660	1.11625	1.11643	406	0	0
2022.03.31	06:50:00	1.11643	1.11665	1.11611	1.11641	404	0	0
2022.03.31	07:00:00	1.11641	1.11643	1.11613	1.11623	252	0	0
2022.03.31	07:10:00	1.11621	1.11626	1.11593	1.11610	271	0	0
2022.03.31	07:20:00	1.11611	1.11611	1.11588	1.11593	291	0	0
2022.03.31	07:30:00	1.11593	1.11601	1.11580	1.11587	396	0	0
2022.03.31	07:40:00	1.11587	1.11618	1.11587	1.11617	270	0	0
2022.03.31	07:50:00	1.11617	1.11617	1.11595	1.11606	249	0	0
2022.03.31	08:00:00	1.11607	1.11639	1.11607	1.11624	339	0	0
2022.03.31	08:10:00	1.11623	1.11623	1.11581	1.11585	278	0	0
2022.03.31	08:20:00	1.11585	1.11605	1.11577	1.11581	323	0	0
2022.03.31	08:30:00	1.11583	1.11644	1.11576	1.11630	488	0	0
2022.03.31	08:40:00	1.11630	1.11665	1.11623	1.11647	493	0	0
2022.03.31	08:50:00	1.11647	1.11678	1.11641	1.11659	556	0	0
2022.03.31	09:00:00	1.11660	1.11712	1.11638	1.11704	1007	0	0
2022.03.31	09:10:00	1.11705	1.11727	1.11651	1.11655	1151	0	0
2022.03.31	09:20:00	1.11653	1.11671	1.11632	1.11652	763	0	0
2022.03.31	09:30:00	1.11653	1.11706	1.11512	1.11620	1397	0	0
2022.03.31	09:40:00	1.11615	1.11731	1.11611	1.11694	1221	0	0
2022.03.31	09:50:00	1.11693	1.11723	1.11643	1.11687	1080	0	0
2022.03.31	10:00:00	1.11687	1.11758	1.11687	1.11735	1142	0	0
2022.03.31	10:10:00	1.11734	1.11757	1.11621	1.11643	1343	0	0
2022.03.31	10:20:00	1.11644	1.11690	1.11557	1.11568	1074	0	0
2022.03.31	10:30:00	1.11567	1.11665	1.11538	1.11630	1125	0	0
2022.03.31	10:40:00	1.11630	1.11644	1.11541	1.11584	1200	0	0
2022.03.31	10:50:00	1.11582	1.11587	1.11500	1.11509	818	0	0
2022.03.31	11:00:00	1.11508	1.11518	1.11332	1.11345	1505	0	0
2022.03.31	11:10:00	1.11345	1.11393	1.11325	1.11333	1022	0	0
2022.03.31	11:20:00	1.11333	1.11394	1.11328	1.11369	810	0	0
2022.03.31	11:30:00	1.11368	1.11384	1.11268	1.11268	1086	0	0
2022.03.31	11:40:00	1.11269	1.11275	1.11128	1.11229	1105	0	0
2022.03.31	11:50:00	1.11231	1.11301	1.11168	1.11295	1130	0	0
2022.03.31	12:00:00	1.11296	1.11321	1.11241	1.11245	1275	0	0
2022.03.31	12:10:00	1.11245	1.11246	1.11157	1.11218	1028	0	0
2022.03.31	12:20:00	1.11216	1.11270	1.11196	1.11234	810	0	0
2022.03.31	12:30:00	1.11232	1.11288	1.11211	1.11254	784	0	0
2022.03.31	12:40:00	1.11253	1.11265	1.11073	1.11128	1025	0	0
2022.03.31	12:50:00	1.11127	1.11156	1.11062	1.11117	1140	0	0
2022.03.31	13:00:00	1.11118	1.11155	1.11074	1.11113	1093	0	0
2022.03.31	13:10:00	1.11113	1.11113	1.11023	1.11033	891	0	0
2022.03.31	13:20:00	1.11033	1.11065	1.11014	1.11024	754	0	0
2022.03.31	13:30:00	1.11024	1.11027	1.10923	1.10953	1022	0	0
2022.03.31	13:40:00	1.10958	1.10973	1.10878	1.10953	989	0	0
2022.03.31	13:50:00	1.10953	1.10993	1.10927	1.10936	959	0	0
2022.03.31	14:00:00	1.10936	1.11077	1.10924	1.11070	1085	0	0
2022.03.31	14:10:00	1.11071	1.11082	1.11023	1.11046	747	0	0
2022.03.31	14:20:00	1.11047	1.11060	1.10992	1.11013	766	0	0
2022.03.31	14:30:00	1.11013	1.11013	1.10962	1.10979	770	0	0
2022.03.31	14:40:00	1.10979	1.11050	1.10940	1.11049	898	0	0
2022.03.31	14:50:00	1.11047	1.11066	1.10993	1.11028	1014	0	0
2022.03.31	15:00:00	1.11028	1.11060	1.10943	1.11021	1268	0	0
2022.03.31	15:10:00	1.11020	1.11065	1.10996	1.11064	856	0	0
2022.03.31	15:20:00	1.11063	1.11111	1.11041	1.11110	887	0	0
2022.03.31	15:30:00	1.11110	1.11135	1.11027	1.11034	1043	0	0
2022.03.31	15:40:00	1.11039	1.11043	1.10978	1.11005	1049	0	0
2022.03.31	15:50:00	1.11005	1.11030	1.10972	1.11022	928	0	0
2022.03.31	16:00:00	1.11022	1.11073	1.11004	1.11053	1010	0	0
2022.03.31	16:10:00	1.11053	1.11056	1.10682	1.10845	2129	0	0
2022.03.31	16:20:00	1.10842	1.10860	1.10694	1.10838	1849	0	0
2022.03.31	16:30:00	1.10838	1.10891	1.10786	1.10836	1611	0	0
2022.03.31	16:40:00	1.10832	1.10919	1.10810	1.10893	1224	0	0
2022.03.31	16:50:00	1.10892	1.10989	1.10862	1.10928	1626	0	0
2022.03.31	17:00:00	1.10928	1.10933	1.10773	1.10779	1672	0	0
2022.03.31	17:10:00	1.10779	1.10897	1.10706	1.10866	1639	0	0
2022.03.31	17:20:00	1.10865	1.10909	1.10779	1.10812	1322	0	0
2022.03.31	17:30:00	1.10812	1.10847	1.10743	1.10786	1611	0	0
2022.03.31	17:40:00	1.10787	1.10965	1.10782	1.10901	2090	0	0
2022.03.31	17:50:00	1.10901	1.11325	1.10841	1.11194	3086	0	0
2022.03.31	18:00:00	1.11190	1.11315	1.11097	1.11121	2685	0	0
2022.03.31	18:10:00	1.11120	1.11178	1.11074	1.11098	1307	0	0
2022.03.31	18:20:00	1.11100	1.11115	1.11012	1.11013	1307	0	0
2022.03.31	18:30:00	1.11013	1.11051	1.10945	1.11010	1346	0	0
2022.03.31	18:40:00	1.11010	1.11035	1.10960	1.10973	1012	0	0
2022.03.31	18:50:00	1.10974	1.11031	1.10924	1.10924	897	0	0
2022.03.31	19:00:00	1.10925	1.10936	1.10856	1.10857	801	0	0
2022.03.31	19:10:00	1.10856	1.10872	1.10807	1.10817	848	0	0
2022.03.31	19:20:00	1.10818	1.10880	1.10801	1.10807	813	0	0
2022.03.31	19:30:00	1.10808	1.10857	1.10758	1.10795	700	0	0
2022.03.31	19:40:00	1.10795	1.10837	1.10758	1.10810	761	0	0
2022.03.31	19:50:00	1.10810	1.10841	1.10796	1.10814	552	0	0
2022.03.31	20:00:00	1.10814	1.10880	1.10798	1.10850	749	0	0
2022.03.31	20:10:00	1.10850	1.10931	1.10841	1.10921	647	0	0
2022.03.31	20:20:00	1.10922	1.10937	1.10869	1.10886	576	0	0
2022.03.31	20:30:00	1.10885	1.10901	1.10837	1.10852	510	0	0
2022.03.31	20:40:00	1.10852	1.10852	1.10806	1.10835	453	0	0
2022.03.31	20:50:00	1.10835	1.10854	1.10796	1.10816	442	0	0
2022.03.31	21:00:00	1.10817	1.10817	1.10737	1.10756	582	0	0
2022.03.31	21:10:00	1.10755	1.10756	1.10672	1.10684	696	0	0
2022.03.31	21:20:00	1.10684	1.10712	1.10667	1.10692	460	0	0
2022.03.31	21:30:00	1.10691	1.10705	1.10653	1.10655	555	0	0
2022.03.31	21:40:00	1.10655	1.10703	1.10642	1.10695	513	0	0
2022.03.31	21:50:00	1.10693	1.10712	1.10673	1.10699	724	0	0
2022.03.31	22:00:00	1.10700	1.10756	1.10695	1.10752	630	0	0
2022.03.31	22:10:00	1.10751	1.10756	1.10657	1.10657	595	0	0
2022.03.31	22:20:00	1.10656	1.10685	1.10641	1.10650	414	0	0
2022.03.31	22:30:00	1.10651	1.10699	1.10639	1.10688	573	0	0
2022.03.31	22:40:00	1.10688	1.10691	1.10621	1.10639	681	0	0
2022.03.31	22:50:00	1.10637	1.10647	1.10613	1.10643	947	0	0
2022.03.31	23:00:00	1.10643	1.10708	1.10642	1.10701	523	0	0
2022.03.31	23:10:00	1.10701	1.10722	1.10692	1.10703	349	0	4
2022.03.31	23:20:00	1.10700	1.10700	1.10662	1.10671	256	0	5
2022.03.31	23:30:00	1.10671	1.10673	1.10643	1.10652	158	0	5
2022.03.31	23:40:00	1.10652	1.10664	1.10644	1.10651	165	0	6
2022.03.31	23:50:00	1.10653	1.10672	1.10648	1.10665	214	0	6
2022.04.01	00:00:00	1.10656	1.10656	1.10608	1.10628	76	0	16
2022.04.01	00:10:00	1.10628	1.10640	1.10611	1.10622	145	0	31
2022.04.01	00:20:00	1.10623	1.10653	1.10622	1.10653	77	0	32
2022.04.01	00:30:00	1.10654	1.10671	1.10654	1.10668	67	0	25
2022.04.01	00:40:00	1.10668	1.10668	1.10652	1.10662	97	0	25
2022.04.01	00:50:00	1.10656	1.10664	1.10655	1.10663	72	0	22
2022.04.01	01:00:00	1.10660	1.10678	1.10651	1.10663	258	0	15
2022.04.01	01:10:00	1.10663	1.10680	1.10656	1.10678	161	0	7
2022.04.01	01:20:00	1.10676	1.10743	1.10673	1.10720	333	0	7
2022.04.01	01:30:00	1.10720	1.10751	1.10709	1.10714	357	0	7
2022.04.01	01:40:00	1.10713	1.10740	1.10713	1.10739	210	0	13
2022.04.01	01:50:00	1.10739	1.10757	1.10723	1.10727	273	0	7
2022.04.01	02:00:00	1.10727	1.10743	1.10694	1.10715	276	0	0
2022.04.01	02:10:00	1.10715	1.10716	1.10670	1.10670	180	0	0
2022.04.01	02:20:00	1.10673	1.10706	1.10669	1.10701	115	0	0
2022.04.01	02:30:00	1.10701	1.10726	1.10695	1.10703	153	0	0
2022.04.01	02:40:00	1.10702	1.10732	1.10695	1.10732	179	0	0
2022.04.01	02:50:00	1.10729	1.10741	1.10716	1.10730	315	0	0
2022.04.01	03:00:00	1.10735	1.10746	1.10656	1.10678	781	0	0
2022.04.01	03:10:00	1.10674	1.10701	1.10665	1.10667	645	0	0
2022.04.01	03:20:00	1.10667	1.10677	1.10622	1.10631	513	0	0
2022.04.01	03:30:00	1.10630	1.10639	1.10597	1.10610	485	0	0
2022.04.01	03:40:00	1.10610	1.10649	1.10608	1.10646	412	0	0
2022.04.01	03:50:00	1.10646	1.10680	1.10622	1.10674	696	0	0
2022.04.01	04:00:00	1.10674	1.10684	1.10632	1.10679	407	0	0
2022.04.01	04:10:00	1.10679	1.10719	1.10663	1.10718	247	0	0
2022.04.01	04:20:00	1.10718	1.10719	1.10671	1.10685	388	0	0
2022.04.01	04:30:00	1.10684	1.10709	1.10684	1.10701	437	0	0
2022.04.01	04:40:00	1.10701	1.10720	1.10682	1.10714	575	0	0
2022.04.01	04:50:00	1.10717	1.10733	1.10695	1.10716	673	0	0
2022.04.01	05:00:00	1.10717	1.10722	1.10685	1.10707	412	0	0
2022.04.01	05:10:00	1.10707	1.10726	1.10688	1.10714	297	0	0
2022.04.01	05:20:00	1.10714	1.10717	1.10685	1.10700	270	0	0
